postid,postdate,tag,TFMvalue,comparitive_count,Normalized_count,text_entropy,concept_entropy,UMASS(coherence),TFIDF(informativeness),polarity,normalized_text_entropy,normalized_concept_entropy,normalized_UMASS,normalized_TFIDF,normalized_polarity,tagtext,posttext
6028,1280324280,1,0.6,9,0.15,4.037180772,4.436209191,0.703877453,1.970946013,1,4.037180772,4.436209191,0.639888594,0.085770311,0.277777778,inheritance,"I don't have a complete answer, but I have some suggestions. A represents a date-time in UTC/GMT, that is, no time zone offset. Your values are in a time zone. In the long run, you'll be better off by not ignoring that time zone. Adjust your values. Generally think, work, and store date-times in UTC/GMT. Convert to local time as needed for presentation in the user interface. While a java.util.Date has no time zone, a Joda-Time (discussed below) does indeed know its own time zone and time zone offset. The java.util.Date and Calendar classes bundled with Java are notoriously troublesome. Avoid them. Instead, use either: Don't think of Joda-Time as any old ""extra library"". The first thing I do when creating a new project in my IDE is add the Joda-Time library. It is just that good. Or j.u.Date/Calendar is just that bad, depending on your perspective. The best way to handle a span of time is to make the beginning inclusive and the ending exclusive. Write logic where you check for GREATER THAN OR EQUALS to the beginning and LESS THAN the ending (not testing for equals on the ending). I discuss this more in along with a diagram. Joda-Time offers these classes for defining a span of time: Period, Duration, and Internal. The Hours and similar classes offer some handy utility methods. If your goal is to make a list of gaps, of spans of time where a classroom is not assigned to a class, then the obvious way it seems to me is to sort the classes chronologically (and by classroom) as in. Define an ""available"" span of time where its beginning is the prior class��Η�� ending, and its ending is the next class��Η�� beginning. I've no experience in this arena, so there may be a more clever way. See about sorting a List of Intervals. Here is some example code using Joda-Time 2.3. Specify a time zone rather than rely on default��Η�_ Create three classes as sample data, in arbitrary order��Η�_ Collect the sample data into a List��Η�_ Sort the List using a custom Comparator (see class definition below)��Η�_ Make a collection of objects representing each gap between classes we find��Η�_ The class definition for the used in code above and lifted from��Η�_ When run��Η�_ You said you only care about gaps at least 15 minutes long. A instance in Joda-Time represents the milliseconds between the start and stop points of an Interval. Here is some off-the-top-of-my-head code.Renamed ""gap"" var from above to ""gapInterval"" to remind you it is an instance. Note that is a class. The ""minutes"" var seen below is an instance, an integer primitive (""int""). Calling the method renders an primitive.The string outputs you see there are not arbitrary. Those are formats. That handy standard defines string representations of as well as the. That standard also defines a string representation of that may prove useful to you, in the format of such as ""P3Y6M4DT12H30M5S"" meaning ""three years, six months, four days, twelve hours, thirty minutes, and five seconds"". Or shorter, as in your case, a class may be for one and a quarter hours. Joda-Time uses ISO 8601 as its default for most everything, as both inputs and outputs."
6029,1280330580,1,0.730769231,7,0.116666667,4.253938756,4.560812432,1.1,0.973971884,0,4.253938756,4.560812432,1,0.042384657,0.259259259,inheritance,"Sorting is probably the key to your problem here. Presumably you have a big collection of all the courses you've scraped.First you'll need to be able to pull out all the courses given a particular location into a new list.You'll want this list to be sorted by the course date.Check out the various sorted collections (e.g.).You'll probably also need to make use of a ""comparator"" to make sure your courses get sorted by their date. Once you have that list, it's just a matter of iterating over it and finding the gaps."
6030,1280310720,1,0.571428571,1,0.016666667,4.045299822,4.590482611,1.1,1.147317299,0,4.045299822,4.590482611,1,0.049928187,0.259259259,inheritance,"myMap is always null. getLastNonConfigurationInstance() returns an object. My map has two keys ""symbol"" and ""name""."
6031,1280310960,1,0.5,1,0.016666667,4.409190074,4.565921804,1.1,0.899658108,0,4.409190074,4.565921804,1,0.03915072,0.259259259,inheritance,"If returns a non-null object, then will either return the same object (if that object is a), or throw a. The situation that you describe is not possible, not unless you've uncovered a long-hidden bug in Java's cast operator.Hint: you haven't. Verify that is actually returning a non-null object. Verify that is actually null.If you're using a debugger to check those values, try printing them to the console instead.Debuggers can lie to you sometimes, or at least mislead."
6032,1353858240,1,0.5,8,0.133333333,4.376651071,2.923231429,0.692140969,0.411556138,1,4.376651071,2.923231429,0.629219063,0.017909825,0.277777778,inheritance,I faced the same issue. Looks like calling getLastNonConfigurationInstance() in anything other than onCreate() returns null. I moved the statement to onCreate() method and voila..it returned what I expected it to return.
6033,1280312520,1,0.818181818,9,0.15,4.093496319,4.512589341,0.700385306,0.862798588,3,4.093496319,4.512589341,0.636713915,0.037546692,0.314814815,inheritance,You haven't told us in what situation this happens? onRetainNonConfigurationInstance() is called before an Activity's onDestroy() when a configuration change happens.
6034,1280324460,1,0.75,3,0.05,3.947109655,4.586976169,0.491507167,0.604282157,0,3.947109655,4.586976169,0.446824697,0.026296747,0.259259259,inheritance,While searching for an explanation on how a reference variable is implemented in Java I came across this question: In there was a comment by Samuel_xL saying that specifying the vendor name would be a better question.So my question is that how an instance variable in implemented in Oracle JVM? Is it a pointer to an address? I know that a reference holds bits that tell the JVM how to access the object.But how is it structured??
6035,1280323980,1,0.857142857,1,0.016666667,4.132526434,4.398888113,0.354847058,0.856981969,1,4.132526434,4.398888113,0.322588235,0.037293568,0.277777778,inheritance,"From what I've been able to determine, object references are stored either as a type called (ordinary object pointer) or, depending on whether the JVM is using compressed object pointers or not. An is a C++ class that wraps a pointer to a Java object, and a is a 32-bit unsigned integer that has to be converted into a proper pointer in order to access the object; they have no internal structure. You can find the declarations here: "
6036,1280311320,1,0.571428571,2,0.033333333,4.116135137,0,0.425734653,0.897864861,0,4.116135137,0,0.387031503,0.039072683,0.259259259,inheritance,"I'm trying to write an equals method for objects that compares their fields, and if equal, then true: What would be wrong with this?"
6037,1280312040,1,0.833333333,10,0.166666667,4.186091489,0,1.1,1.282122361,0,4.186091489,0,1,0.055794544,0.259259259,inheritance,"I looked at, and it seems the field is a. I'm going to assume that you haven't changed the type of that field. That's a class, and therefore a reference type, which means you need to use or a similar method to compare the colors (I haven't used that class before, so I can't tell you exactly which method to use). As in the comments, using to compare reference types is really comparing memory addresses in Java. It'll only return if they both refer to the same object in memory.that you need to use the base class for your parameter, otherwise you're not overriding, but actually overloading it, i.e. providing a different way of calling the same-named method. If you happen to pass an object of a totally different class by accident, unexpected behavior might occur (although then again if they are of different classes it will return correctly anyway)."
6038,1280325660,1,0.714285714,2,0.033333333,4.228083637,0,1.1,1.692633865,1,4.228083637,0,1,0.073658909,0.277777778,inheritance,"In principle, this looks fine. Note however that you are comparing using. For primitives, this is no problem, but for objects it will check for the same instance, not the same value. This may or may not be what you want. If you are comparing e.g. java.lang.Strings, you'd want to use instead (and check for)."
6039,1280326680,1,0.75,1,0.016666667,4.076584699,0,0.455150487,0.833358321,0,4.076584699,0,0.41377317,0.03626553,0.259259259,inheritance,"If you are comparing object variables instead of primitive types, you should be using a comparison instead. In your case, it also depends on how you created the Color objects.if you used the static instances (such as Color.BLUE), then actually, it shouldn't matter.If you created the Color object from rgb values, it definitely matters.Either way, it is best to get used to using .equals() for object variables."
6040,1280312700,1,0.666666667,0,0,4.253784308,0,0.707482935,2.194552516,0,4.253784308,0,0.643166305,0.095501069,0.259259259,inheritance,"One thing to consider is that you are not overriding the method from, as you are changing the param type.You might find this method will not be used in all cases as you might expect.Instead of:you should have:and then internally test whether the param is an and cast as necessry."
6041,1297246500,1,0.75,0,0,4.291727127,4.524113431,0.602079869,0.996944115,3,4.291727127,4.524113431,0.547345335,0.043384347,0.314814815,inheritance,"I am new to JAVA programming.I have read it in my book This should return as a & b refer to different instances of String objects. Bcoz the assignments operator compares the instances of objects but Still I am getting a. I am using Eclipse IDE. That bit of code prints ��ΗΓfalse��ΗΝ for s == sToo. That's because s and sToo arereferences to different instances of the String object. So, even though they have the same value, they arenot equal in the eyes of the equality operators. Also, s == ��ΗΓs��ΗΝ prints false, because the string literalproduces yet another instance of the String class. Name of book: JAVA 7 for Absolute Beginners "
6042,1272044220,1,0.666666667,0,0,4.3109901,0,0.740300308,1.102654617,0,4.3109901,0,0.67300028,0.047984586,0.259259259,inheritance,"This is an optimisation called in which compile-time constant Strings (aka known to be identical) can be set such that they really are the same object in memory (saving space for one of the most used types of object). Or in the words of the; Note that this only applies to Strings that are defined at compile time, so the following truly would print false. orN.B. It is possible to cause the second snippet to print true by making b1 and b2 final, allowing b1+b2 to be known at compile time. All in all you need to be very careful and, in the vast majority of cases you want string.equals(string) in which this behaviour does not exist."
6043,1276193160,1,0.833333333,0,0,4.293568712,4.421448398,0.625790575,1.425700079,2,4.293568712,4.421448398,0.568900523,0.062042663,0.296296296,inheritance,"I learned that when you modify a variable in Java it doesn't change the variable it was based on I assumed a similar thing for objects. Consider this class. After I tried this code I got confused. Please explain to me why changing any of the objects affects the other one. I understand that the value of variable text is stored in the same place in memory for both of the objects.Why the values for variables are independent but correlated for objects? Also, how to duplicate SomeObject, if simple assignment does not do the job?"
6044,1272051000,1,0.6,1,0.016666667,4.178672056,4.570295427,0.778311067,1.095335038,0,4.178672056,4.570295427,0.707555515,0.047666058,0.259259259,inheritance,"Every variable in Java is a. So when you do you just point to the same object as points to. You are actually assigning the value of the reference s1 (which points to an instance of) to s2. (because it points to the same object). There is an exception, primitive types:. They are stored by value. So when using, you only assign the value, but they can not point to the same object (because they are not references). This means thatonly sets the value of to the value of.At the end of the day, everything is assignment by value, its just the value of the reference and not the value of the object (with the exception of primite types as mentioned above). So in your case, if you want to make a copy of, you can do it like this: Alternatively, you can add a copy constructor to that takes an instance as argument and copies it into its own instance. With this you can copy an object pretty easily:"
6045,1384428420,1,0.75,2,0.033333333,4.228364995,4.507856783,0.473754786,1.291025672,3,4.228364995,4.507856783,0.430686169,0.056181992,0.314814815,inheritance,"@brimborium's answer is very good (+1 for him), but I just want to elaborate more on it using some figures. Let's take the primitive assignment first: 1- First statement creates an Integer object of value 5. Then, at assigning it to the variable, the Inte"
6046,1384428900,1,0.666666667,4,0.066666667,4.077872964,0,1.1,0.948094854,1,4.077872964,0,1,0.041258558,0.277777778,inheritance,"When you do this you have 2 references to the same object. Which means that whichever reference object you use, the changes you make will be visible when using the second reference. Think of it like this: you have one television in the room, but two remotes: it doesn't matter which remote you use, you'll still be making changes to the same underlying object (the television)."
6047,1384429200,1,0.666666667,0,0,4.286790652,3.676440909,0.513233474,2.19543292,2,4.286790652,3.676440909,0.466575885,0.095539382,0.296296296,inheritance,"When you write:is not a. It's a to the object. Hence if you assign s2 to s1, you're simply assigning references/handles and the underlying object is the same. This is important in Java. Everything is pass-by-value, but you never pass objects around - only references to objects. So when you assign, and then call a method on that changes an object, the underlying object is changed, and that's visible when you reference the object via.This is one argument for in objects. By making objects immutable they won't change under you and thus behave in a more predicatable fashion. If you want to copy an object, the easiest/most practical method is to write a method that simply creates a new version and copies over the fields. You can do clever copies using serialisation/reflection etc. but that's more complex, obviously."
6048,1384428780,1,0.75,2,0.033333333,4.28087249,0,0.48381764,0.917718179,-1,4.28087249,0,0.439834218,0.039936646,0.240740741,inheritance,": Because is a primitive type, is a copy by value, which means that and are two different objects, but with the same value.make and two references of a same object, so if you modify one, the other will be modified too. A good solution is to implement another constructor like this: Then, use it like that:"
6049,1281511380,1,0.555555556,1,0.016666667,4.391606342,4.417951998,0.442733562,1.420261167,-2,4.391606342,4.417951998,0.402485056,0.061805976,0.222222222,inheritance,"In your code and are the object (you have only created one object using) and you let point to that same object in the next line. Therefore when you change it changes both if you reference the value through and. The operator on Integers creates a object, it doesn't change the existing object (so adding 5+5 does not give 5 the new value 10...)."
6050,1281515160,1,0.5,6,0.1,4.329571503,3.323231429,0.48002122,0.882977793,1,4.329571503,3.323231429,0.436382927,0.038424837,0.277777778,inheritance,"That's because the JVM stores a pointer to. When you call, you are basically saying that the pointer (i.e. memory address) has the same value as the one for. Since they both point to the same place in memory, they represent exactly the same thing. The operator assigns pointer values. It does not copy the object. Cloning objects is a complicated matter in itself. Every object has a clone() method which you might be tempted to use but it does a shallow copy (which basically means that it makes a copy of the top-level object but any object that are contained within it are not cloned). If you want to play around with object copies, definitely read Joshua Bloch's."
6051,1281511560,1,0.8,1,0.016666667,4.248306741,0,0.575917267,1.088907409,2,4.248306741,0,0.523561152,0.047386344,0.296296296,inheritance,"Let's start with your second example: This first statement assigns a new object toWhen you do the assignment in the second statement ( ), you are telling to point at the same object is currently pointing at, so you have two references to the same object. Note that you have not duplicated the, rather two variables are just pointing to the same object. So if you are modify or, you are actually modifying the same object (note if you did something like they would now be pointing at different objects). In your first example, and are primitive values, so modifying one will not affect the other. Under the hood of Java, all objects do work using pass by value. For objects, you are passing the ""value"" you are passing is the object's location in memory (so it appears to have a similar effect of pass by reference). Primitives behave differently and just pass a copy of the value."
6052,1281512280,1,0.6,4,0.066666667,4.244563633,0,0.684863319,2.570164085,1,4.244563633,0,0.622603017,0.111846682,0.277777778,inheritance,"The answers above explain the behaviour you are seeing. In answer to ""Also, how to duplicate SomeObject, if simple assignment does not do the job?"" - try searching for (it's a java interface that provides one way to copy objects) and ' ' (an alternative and, arguably, better approach)"
6053,1281511500,1,0.5,2,0.033333333,4.101939756,0,0.303667234,1.633195554,0,4.101939756,0,0.276061122,0.071072312,0.259259259,inheritance,"Object assignment to a reference does not clone your object. References are like pointers. They point to an object and when operations are invoked it is done on the object pointed by the pointer. In your example, s1 and s2 are pointing to the same object and setters alter the state of the same object and the changes are visible across references."
6054,1281516060,1,0.666666667,0,0,4.104119534,0,0.463873715,1.407876722,1,4.104119534,0,0.421703377,0.061267038,0.277777778,inheritance,Change you class in order to create new reference instead of using the same one: You can use something like this (I don't pretend to have ideal solution): Usage:
6055,1366128420,1,0.857142857,8,0.133333333,3.419381946,0,0.324314677,1.238730753,0,3.419381946,0,0.294831525,0.053906257,0.259259259,inheritance,"In the case above a new Integer is created. Here Integer is a non-primitive type andthe value within it is converted (to an int) and assigned to an int 'a'. In this case both s1 and s2 are reference types. They are not created to contain a value like primitive types, rather they contain the reference of some object. For the sake of understanding we can think reference as a link which indicates where I can found the object being referenced. Here the reference s1 tell us where we can found the value of ""first"" (which is actually stored in the memory of computer in an instance of SomeObject).In otherwords s1 is the address of the object of class ""SomeObject"". By the following assignment - we are just copying the value stored in s1 to s2 and we now know s1 contains the address of the string ""first"". After this assigenment both println() produces the same output because both s1 and s2 refrencing the same object. Along with copy constructor you can copy object with clone() method if you are a javauser. Clone can be used in the following manner -For more information on clone() this is a useful link "
6056,1281511920,1,0.666666667,3,0.05,4.084663145,3.690260391,0.414603315,1.264537644,0,4.084663145,3.690260391,0.376912105,0.055029304,0.259259259,inheritance,"That is because and work only as references to your objects. When assigning you only assign the reference, meaning that both will point to the same object in memory (the object that has the current text ""first""). When you do a setter now, either on s1 or s2, both will modify the same object."
6057,1298226600,1,0.6,4,0.066666667,4.11094286,0,0.311680071,1.347102954,0,4.11094286,0,0.283345519,0.058622326,0.259259259,inheritance,When you assign and object to a variable you really are assigning the reference to that object. So both variables and are referring the same object.
6058,1298231100,1,0.625,2,0.033333333,4.395737783,0,0.336663684,2.102591589,2,4.395737783,0,0.306057895,0.091499175,0.296296296,inheritance,Since objects were referenced by a reference. So if you write s2=s1 only the reference will copied. Its like in C were you only handle with memory addresses. And if you copy the address of an memory and change the value behind this address both pointers (references) will change the one value at this point in memory.
6059,1298226780,1,0.666666667,1,0.016666667,4.131460047,3.690260391,0.514479352,1.273031836,1,4.131460047,3.690260391,0.467708502,0.055398948,0.277777778,inheritance,Second line ( ) simply assigns second variable to the first. This leads to second variable pointing to the same object instance as the first.
6060,1298228880,1,0.666666667,4,0.066666667,4.405226603,3.323231429,0.271033349,1.341658115,0,4.405226603,3.323231429,0.246393954,0.058385381,0.259259259,inheritance,"In short, if you want to write a map of e.g. constants in Java, which in e.g. Python and Javascript you would write as a literal,is there a or any preset that you can use for writing a data structure like that?"
6061,1298229420,1,0.571428571,4,0.066666667,4.132690813,4.224897076,0.420264963,22.97935031,0,4.132690813,4.224897076,0.382059057,1,0.259259259,inheritance,"? I'd use an. Value for e.g. can be obtained as follows: Only give the enum a bit more sensible name, e.g.,, etc, whatever those name/value pairs represent."
6062,1298227380,1,0.5,0,0,4.432695415,3.323231429,0.34331784,1.472559504,-1,4.432695415,3.323231429,0.312107127,0.105315188,0.240740741,inheritance,I like to do it this way: The double {{ }} are an instance initialization block.They are a bit unusual but they are useful.No need for libraries or helpers.
6063,1231500720,1,0.666666667,0,0,4.274359112,0,0.537567301,1.889994511,0,4.274359112,0,0.488697546,0.135169497,0.259259259,inheritance,"No, Java doesn't have a map literal. The closest you'll come to this is using Google Collections':"
6064,1231501020,1,0.666666667,0,0,4.305884441,0,0.494698644,1.36938317,0,4.305884441,0,0.44972604,0.097936175,0.259259259,inheritance,"Sorry, I'm a tinkerer :-)Here's a somewhat cleaner way."
6065,1318621560,1,0.571428571,0,0,4.29820445,0,0.425734653,2.377927672,2,4.29820445,0,0.387031503,0.170065725,0.296296296,inheritance,"You can write yourself a quick helper function: Note the code above isn't going to stop you from overwriting constants of the same name, using multiple places in your list will result in the final's value appearing. Usage is something like:"
6066,1231501380,1,0.714285714,2,0.033333333,4.379157185,0,0.505679786,1.578922177,2,4.379157185,0,0.459708896,0.112922082,0.296296296,inheritance,Java7 suppose to implement following syntax: However now you're forced to use solutions proposed by Jorn or Tony Ennis.
6067,1231501260,1,0.75,1,0.016666667,4.317158081,0,0.469437728,1.180884953,1,4.317158081,0,0.426761571,0.084455073,0.277777778,inheritance,"Here's another way, best suited for maps that won't be changing:"
6068,1231501500,1,0.5,1,0.016666667,4.322330443,0,0.465563158,1.433297154,3,4.322330443,0,0.423239235,0.102507205,0.314814815,inheritance,"Ok, with Jorn's improvement I can't seem to change the map at all, internally or externally. Perhaps not quite as readable, but if you need the map to be unmodifiable I think this is better."
6069,1231502940,1,0.555555556,2,0.033333333,4.387139567,0,0.565482283,2.776678102,0,4.387139567,0,0.514074803,0.198583741,0.259259259,inheritance,"I like to do the declaration and initialization on the same line. I've used this handy little utility for so long it basically my ""map literal"" and until they're done ""right"" in the languange, I'm gonna continue on using it like that :) Happy to share it here."
6070,1249394640,1,0.6,1,0.016666667,4.052034671,3.690260391,0.487526779,1.223487844,0,4.052034671,3.690260391,0.443206163,0.087501966,0.259259259,inheritance,"Say I have my own class It has some attributes and methods. It DOES NOT implement equals, DOES NOT implement hashCode. Once we call equals and hashCode, what are the default implementations? From Object class? And what are they? How the default equals will work? How the default hashCode will work and what will return? == will just check if they reference to the same object, so it's easy, but what about equals() and hashCode() methods?"
6071,1378534980,1,0.875,0,0,0,0,0.389732582,0.632077125,0,0,0,0.354302347,0.045205183,0.259259259,inheritance,"Yes, the default implementation is Object's (generally speaking; if you inherit from a class that redefined equals and/or hashCode, then you'll use that implementation instead). From the: equals: hashCode:"
6072,1355333940,1,0.6,0,0,4.113663838,4.144106551,0.508151467,0.769148373,0,4.113663838,4.144106551,0.461955879,0.055008307,0.259259259,inheritance,From in one of the JVM implementations: In both cases it's just comparing the memory addresses of the objects in question.
6073,1355334420,1,0.5,0,0,4.283053486,4.429469111,0.455150487,1.010655985,-1,4.283053486,4.429469111,0.41377317,0.072280559,0.240740741,inheritance,"There are default implementations of and in Object. If you don't provide your own implementation, those will be used. For, this means an comparison: the objects will only be equal if they are exactly the same object. For, the has a good explanation. For more information, see Effective Java, (pdf), item 8."
6074,1355334360,1,0.75,0,0,4.487014893,3.690260391,0.310276226,1.085240043,0,4.487014893,3.690260391,0.282069296,0.077614696,0.259259259,inheritance,"Yes, from class since your class extends Object implicitly. simply returns. implementation is native. Just a guess - it returns the pointer to the object."
6075,1320092820,1,0.666666667,4,0.066666667,4.298318112,4.409044946,0.405109965,0.96627089,2,4.298318112,4.409044946,0.368281786,0.069106206,0.296296296,inheritance,"IBM's says: However, to be sure of the exact implementation details for a particular vendor's Java version it's probably best to look as the source (if it's available)"
6076,1320095520,1,0.666666667,6,0.1,4.203748976,4.514415561,0.657271773,1.526919071,-1,4.203748976,4.514415561,0.597519794,0.1092029,0.240740741,inheritance,"If you do not provide your own implementation, one derived from Object would be used. It is OK, unless you plan to put your class instances into i.e. HashSet (any collection that actually use hashCode() ), or something that need to check object's equality (i.e. HashSet's contains() method). Otherwise it will work incorrectly, if that's what you are asking for. It is quite easy to provide your own implementation of these methods thanks to and from."
6077,1280081400,1,0.75,3,0.05,4.181357678,0,0.431024977,1.143261679,1,4.181357678,0,0.391840888,0.081764314,0.277777778,inheritance,"What is the difference between an object, instance, and reference? They say that they have to create an instance to their application? What does that mean?"
6078,1280082120,1,0.666666667,0,0,4.364346005,0,0.461736724,1.066970119,1,4.364346005,0,0.419760658,0.07630806,0.277777778,inheritance,"An object and an instance are the same thing. Personally I prefer to use the word ""instance"" when refering to a specific object of a specific type, for example ""an instance of type Foo"". But when talking about objects in general I would say ""objects"" rather than ""instances"".A reference either refers to a specific object or else it can be a null reference. They probably mean you have to write something like this: If you are unsure what type you should instantiate you should contact the developers of the application and ask for a more complete example."
6079,1280086200,1,0.833333333,5,0.083333333,4.030407493,0,0.436147324,1.710783632,0,4.030407493,0,0.396497567,0.122352611,0.259259259,inheritance,"""instance to an application"" means nothing. ""object"" and ""instance"" are the same thing. There is a ""class"" that defines structure, and instances of that class (obtained with). For example there is the class, and there are instance with different properties like mileage, max speed, horse-power, brand, etc. Reference is, in the Java context, a variable* - it is something pointing to an object/instance. For example, - is a reference, that currently references no instance, but can reference an instance of the class. *Jon Skeet made a note about the difference between a variable and a reference. See his comment. It is an important distinction about how Java works when you invoke a method - pass-by-value. "
6080,1280097960,1,0.5,5,0.083333333,4.089934319,4.495324544,0.542857624,1.712368845,1,4.089934319,4.495324544,0.493506931,0.122465983,0.277777778,inheritance,"I think that Object = Instance. Reference is a ""link"" to an Object. variable c stores a reference to an object of type Car."
6081,1280082780,1,0.75,2,0.033333333,4.427260125,0,1.1,1.133693952,1,4.427260125,0,1,0.081080045,0.277777778,inheritance,Here an object is created from the class. A reference named c allows the programmer to access the object.
6082,1292400780,1,0.714285714,1,0.016666667,4.171362067,0,0.632697085,1.276870081,1,4.171362067,0,0.575179168,0.091319782,0.277777778,inheritance,When you use the keyword for example you are creating an instance of the class.Take a look here Refer for more information 
6083,1292400960,1,0.8,11,0.183333333,4.215054869,3.984054407,0.427042605,0.775621329,0,4.215054869,3.984054407,0.38822055,0.055471243,0.259259259,inheritance,"The main differnece is when you say ClassName obj = null; you are just creating an object for that class. It's not an instance of that class. This statement will just allot memory for the static meber variables, not for the normal member variables. But when you say ClassName obj = new ClassName(); you are creating an instance of the class. This staement will allot memory all member variables."
6084,1292400960,1,0.8,0,0,4.250273151,4.18350319,0.312528389,0.785172308,0,4.250273151,4.18350319,0.284116717,0.056154314,0.259259259,inheritance,"""creating an instance of a class""how about, ""you are taking a class and making a new variable of that class that WILL change depending on an input that changes"" Class in the library called Nacho variable Libre to hold the ""instance"" that will change Nacho Libre = new Nacho(Variable, Scanner Input, or whatever goes here, This is the place that accepts the changes then puts the value in ""Libre"" on the left side of the equals sign (you know ""Nacho Libre = new Nacho(Scanner.in)""""Nacho Libre"" is on the left of the = (that's not tech talk, that's my way of explaining it) I think that is better than saying ""instance of type"" or ""instance of class"".Really the point is it just needs to be detailed out more.... ""instance of type or class"" is not good enough for the beginner..... wow, its like a tongue twister and your brain cannot focus on tongue twisters very well.... that ""instance"" word is very annoying and the mere sound of it drives me nuts.... it begs for more detail.....it begs to be broken down better.I had to google what ""instance"" meant just to get my bearings straight..... try saying ""instance of class"" to your grandma.... yikes!"
6085,1288812300,1,0.5,1,0.016666667,4.213483344,0,0.449277232,1.184490964,0,4.213483344,0,0.408433847,0.08471297,0.259259259,inheritance,"Background: I have a MainTest class that has many buttons, each of which instantiate a class that I am coding/testing. I want the code/test cycle for these classes to be quick, and see the effect of my changes quickly, a few times a minute. MainTest which is stable takes about 20 seconds to load, which would not be a problem had I not needed to reload it for each change in the classes it instantiates. I want to load MainTest once, and when it instantiates another class, let's call it ChildTest, numerous times (upon button event), it should reload the latest version of ChildTest. I tried Class.ForName but it didn't make a difference. I have also tried using a custom classloader (copied from open source), to no avail."
6086,1288813020,1,0.857142857,3,0.05,4.265929261,4.098652005,0.626312,2.418964854,1,4.265929261,4.098652005,0.569374545,0.173000641,0.277777778,inheritance,"There's no hope of ""overloading"" the operator but you could certainly write a custom class loader that simply reloads the bytecode every time you ask it to load a class.No out-of-the-box classloaders will do what you're looking for because they all assume that the class definition will not change through the life of the JVM. But here's how you make it happen.Create a class loader called, say, which overrides the methods and methods so that they simply reload the class files from disk every time they are called (instead of ""caching"" them for later use).Then you just have to call any time you suspect the class definition has changed (e.g. as part of your testing framework's lifecycle methods).fills in some of the details but misses some important points, especially about using new instances of the classloader for subsequent reloads and delegating to the default classloader when appropriate.Here is a simple working example which repeatedly loads the class and assumes its class file exists in the relative ""./bin"" directory: At each invocation of the ""do/while"" block in the main method, a new Reloader is instantiated which loads the class from disk and returns it to the caller.So if you overwrite the file to contain a new implementation with a different, overloaded method, then you should see the new implementation each time."
6087,1288812780,1,0.857142857,1,0.016666667,4.391041278,4.18350319,0.658375933,1.621118156,-1,4.391041278,4.18350319,0.598523575,0.115939874,0.240740741,inheritance,"Sounds a little scary, but this should help. ClassLoader can dynamically load classes at runtime, I would read the api to determine if loading it again overrides the previous version."
6088,1288812480,1,0.833333333,1,0.016666667,4.323009805,0,1.1,0.662217787,0,4.323009805,0,1,0.047360796,0.259259259,inheritance,"You can give a try to. It is a ""development-only"" class-loader designed to do exactly what you need but, perhaps, it could be expensive for your needs. In your case, Peter Lawrey's solution could be enough."
6089,1288812540,1,0.7,5,0.083333333,4.354260786,4.57569176,0.527226177,1.216642953,0,4.354260786,4.57569176,0.479296525,0.08701243,0.259259259,inheritance,"I am not sure how to do this in code, but NetBeans does have an ""Apply Code Changes"" button that will do this. However, it can only change the implementation of the class, it cannot change it's signature.This means you cannot add, remove, or change instance variables or methods.This is due to the design of the JVM which does not allow these to be changed once a class has been loaded once. Since NetBeans can do it, there must be a way, but I do not know how to do it manually. If you run in an IDE that supports this feature, you can just click the button each time you modify a class.It will then recompile that class and reload it."
6090,1362770400,1,0.6,0,0,4.156387532,0,0.461018058,0.608429192,0,4.156387532,0,0.419107325,0.043513919,0.259259259,inheritance,"I found an article on exactly this problem. BUT, maerics answer looks good too. will try it later."
6091,1288812480,1,0.5,2,0.033333333,4.414741011,4.520610099,0.366644634,1.126991107,2,4.414741011,4.520610099,0.333313304,0.080600668,0.296296296,inheritance,"It sounds like you want ot use the hot deployment when can be used with the debugger.When you debug a problem and recomiple some of its classes you can get the option to reload the changed classes. EDIT: Apart from using the debugging API, you can use Instrumentation.However, since using a debugger is by far the simplest way to do this, if this doesn't work, you are likely to run into the same problems. It sounds like what you need to test smaller pieces of work so it takes less than a second run some subset of your application.Or you could load your application faster by providing a dump and re-load facility for the memory.This way you could start your application from a snapshot (perhaps immediately)"
6092,1288812480,1,0.714285714,1,0.016666667,4.317935397,0,0.324811148,0.738016908,0,4.317935397,0,0.295282862,0.052781833,0.259259259,inheritance,"The keyword grants access to classes in the same package and subclasses ( ). Now, every class has as superclass ( ). Hence I conclude that every class may access's methods even if they are. Take a look at the following example: While compiles fine, gives I neither understand why doesn't compile nor what's the difference (regarding the access ofs members) with."
6093,1288812600,1,0.75,4,0.066666667,4.172665753,0,0.329761038,0.834021681,0,4.172665753,0,0.299782762,0.059647946,0.259259259,inheritance,"You can only access protected members of a type in a different package if the compile-time type of the expression you're referencing it through is either your own class or a subclass. (Where ""your"" class is the class containing the code.) Your own class has to be a subclass of the type which originally declares the method, too. Here's an example; assume that is in a different package to all the other classes: In other words, it's letting you have access to the protected members of ""objects which are a like you"". Details are in:"
